"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1990",53.483702,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1991",52.059429,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1992",42.438849,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1993",37.359606,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1994",33.277753,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1995",32.37242,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1996",27.072982,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1997",26.273674,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1998",26.255564,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","1999",25.764911,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2000",27.305747,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2001",25.834096,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2002",25.514806,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2003",27.832395,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2004",27.404575,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2005",29.018489,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2006",29.39629,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2007",26.695627,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2008",28.81145,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2009",24.521671,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2010",23.532476,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2011",26.449925,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2012",28.894746,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2013",29.462078,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2014",30.793666,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2015",30.806159,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2016",31.409359,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2017",30.805851,
"AZE","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1971",2.879934,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1972",2.879934,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1973",3.415264,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1974",3.895908,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1975",4.409654,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1976",4.682437,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1977",4.803017,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1978",5.190365,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1979",5.700371,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1980",6.581847,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1981",6.374086,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1982",6.885417,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1983",6.433646,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1984",6.390676,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1985",7.705068,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1986",8.522215,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1987",9.400715,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1988",9.761224,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1989",10.49572,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1990",11.423971,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1991",10.752097,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1992",11.748149,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1993",12.495181,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1994",13.471703,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1995",16.485473,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1996",16.671599,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1997",18.741427,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1998",18.980911,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","1999",19.67457,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2000",20.946409,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2001",24.843932,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2002",26.550055,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2003",27.794844,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2004",29.741979,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2005",31.960244,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2006",35.202812,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2007",37.310312,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2008",40.881798,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2009",44.050973,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2010",49.899502,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2011",53.297254,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2012",57.318837,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2013",59.835786,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2014",63.046901,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2015",70.895346,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2016",72.943639,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2017",78.27017,
"BGD","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1990",99.853969,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1991",96.241963,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1992",86.861432,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1993",75.376774,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1994",64.029685,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1995",56.957863,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1996",57.83037,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1997",58.209196,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1998",56.302595,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","1999",54.086561,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2000",52.118701,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2001",50.910285,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2002",50.783735,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2003",51.374732,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2004",54.465744,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2005",55.01416,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2006",57.239326,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2007",55.727348,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2008",58.444191,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2009",55.318366,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2010",59.498259,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2011",56.382399,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2012",57.595686,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2013",57.549168,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2014",56.801809,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2015",52.618265,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2016",53.062826,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2017",54.070453,
"BLR","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1971",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1972",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1973",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1974",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1975",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1976",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1977",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1978",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1979",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1980",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1981",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1982",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1983",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1984",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1985",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1986",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1987",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1988",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1989",,"L"
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1990",23.96557,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1991",21.440971,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1992",15.905387,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1993",13.343319,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1994",3.064876,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1995",3.279823,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1996",4.129145,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1997",8.415171,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1998",10.645188,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","1999",10.401709,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2000",13.718183,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2001",13.500826,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2002",14.21871,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2003",14.546432,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2004",15.186631,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2005",15.857733,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2006",17.462209,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2007",18.415091,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2008",20.240004,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2009",20.204495,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2010",20.482682,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2011",23.400889,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2012",21.645003,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2013",21.510392,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2014",19.172421,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2015",19.306465,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2016",22.019403,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2017",22.327978,
"BIH","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1971",87.482762,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1972",95.121976,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1973",112.08633,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1974",121.847281,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1975",129.628181,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1976",143.116898,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1977",146.985048,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1978",160.15253,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1979",169.699513,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1980",167.799186,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1981",156.339116,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1982",156.30513,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1983",148.368501,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1984",148.508181,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1985",156.328184,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1986",174.904076,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1987",179.534651,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1988",182.642212,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1989",184.774314,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1990",184.461974,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1991",191.37839,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1992",195.938311,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1993",203.156294,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1994",210.660745,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1995",228.000209,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1996",246.282829,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1997",263.33976,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1998",270.965359,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","1999",280.07303,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2000",292.849662,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2001",299.568987,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2002",299.010083,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2003",293.298182,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2004",310.810549,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2005",311.623799,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2006",315.152972,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2007",330.759555,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2008",349.288692,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2009",325.497578,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2010",372.003618,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2011",391.086606,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2012",424.086627,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2013",453.474508,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2014",477.793116,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2015",453.633529,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2016",418.523728,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2017",427.632717,
"BRA","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1971",0.39805,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1972",0.385554,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1973",0.685174,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1974",1.142141,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1975",1.408173,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1976",1.85165,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1977",1.985738,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1978",1.87086,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1979",1.96415,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1980",2.639083,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1981",2.592829,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1982",2.706274,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1983",2.906486,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1984",2.931128,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1985",2.945928,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1986",2.939511,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1987",2.994496,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1988",3.132615,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1989",3.109555,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1990",3.260338,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1991",3.384467,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1992",3.58543,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1993",3.86477,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1994",4.138511,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1995",4.502607,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1996",4.712813,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1997",5.087993,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1998",4.313865,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","1999",4.189516,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2000",4.425618,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2001",4.311228,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2002",4.361483,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2003",5.249015,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2004",4.920269,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2005",4.823126,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2006",7.216328,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2007",6.844039,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2008",7.223355,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2009",7.433705,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2010",6.861946,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2011",7.013411,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2012",6.969681,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2013",6.853818,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2014",6.69714,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2015",5.977692,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2016",6.411543,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2017",6.710178,
"BRN","AIREMISSION","CO2","MLN_TONNE","A","2018",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1965",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1966",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1967",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1968",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1969",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1970",,"L"
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1971",63.830958,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1972",65.873207,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1973",67.731105,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1974",68.77888,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1975",73.315187,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1976",73.199135,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1977",75.957976,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1978",79.019714,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1979",82.248604,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1980",85.032429,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1981",81.057132,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1982",82.702959,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1983",81.280696,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1984",79.378318,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1985",82.206429,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1986",83.16401,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1987",84.220593,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1988",83.155829,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1989",82.559497,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1990",71.463722,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1991",57.371692,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1992",54.057769,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1993",54.540543,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1994",52.108309,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1995",52.737289,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1996",53.136273,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1997",51.687501,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1998",49.489089,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","1999",43.210523,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2000",42.138072,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2001",44.972856,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2002",42.436775,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2003",46.646286,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2004",45.773631,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2005",46.473483,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2006",47.622547,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2007",50.958573,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2008",48.500374,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2009",42.373446,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2010",44.362486,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2011",49.165656,
"BGR","AIREMISSION","CO2","MLN_TONNE","A","2012",44.415409,
